CASEID,YEAR
188776,2013
188777,2013
188778,2013
188779,2013
188780,2013
188781,2013
188782,2013
188783,2013
188784,2013
188785,2013
188786,2013
188787,2013
188788,2013
188789,2013
188790,2013
188791,2013
188792,2013
188793,2013
188794,2013
188795,2013
188796,2013
188797,2013
188798,2013
188799,2013
188800,2013
188801,2013
188802,2013
188803,2013
188804,2013
188805,2013
188806,2013
188807,2013
188808,2013
188809,2013
188810,2013
188811,2013
188812,2013
188813,2013
188814,2013
188815,2013
188816,2013
188817,2013
188818,2013
188819,2013
188820,2013
188821,2013
188822,2013
188823,2013
188824,2013
188825,2013
188826,2013
188827,2013
188828,2013
188829,2013
188830,2013
188831,2013
188832,2013
188833,2013
188834,2013
188835,2013
188836,2013
188837,2013
188838,2013
188839,2013
188840,2013
188841,2013
188842,2013
188843,2013
188844,2013
188845,2013
188846,2013
188847,2013
188848,2013
188849,2013
188850,2013
188851,2013
188852,2013
188853,2013
188854,2013
188855,2013
188856,2013
188857,2013
188858,2013
188859,2013
188860,2013
188861,2013
188862,2013
188863,2013
188864,2013
188865,2013
188866,2013
188867,2013
188868,2013
188869,2013
188870,2013
188871,2013
188872,2013
188873,2013
188874,2013
188875,2013
188876,2013
188877,2013
188878,2013
188879,2013
188880,2013
188881,2013
188882,2013
188883,2013
188884,2013
188885,2013
188886,2013
188887,2013
188888,2013
188889,2013
188890,2013
188891,2013
188892,2013
188893,2013
188894,2013
188895,2013
188896,2013
188897,2013
188898,2013
188899,2013
188900,2013
188901,2013
188902,2013
188903,2013
188904,2013
188905,2013
188906,2013
188907,2013
188908,2013
188909,2013
188910,2013
188911,2013
188912,2013
188913,2013
188914,2013
188915,2013
188916,2013
188917,2013
188918,2013
188919,2013
188920,2013
188921,2013
188922,2013
188923,2013
188924,2013
188925,2013
188926,2013
188927,2013
188928,2013
188929,2013
188930,2013
188931,2013
188932,2013
188933,2013
188934,2013
188935,2013
188936,2013
188937,2013
188938,2013
188939,2013
188940,2013
188941,2013
188942,2013
188943,2013
188944,2013
188945,2013
188946,2013
188947,2013
188948,2013
188949,2013
188950,2013
188951,2013
188952,2013
188953,2013
188954,2013
188955,2013
188956,2013
188957,2013
188958,2013
188959,2013
188960,2013
188961,2013
188962,2013
188963,2013
188964,2013
188965,2013
188966,2013
188967,2013
188968,2013
188969,2013
188970,2013
188971,2013
188972,2013
188973,2013
188974,2013
188975,2013
188976,2013
188977,2013
188978,2013
188979,2013
188980,2013
188981,2013
188982,2013
188983,2013
188984,2013
188985,2013
188986,2013
188987,2013
188988,2013
188989,2013
188990,2013
188991,2013
188992,2013
188993,2013
188994,2013
188995,2013
188996,2013
188997,2013
188998,2013
188999,2013
189000,2013
189001,2013
189002,2013
189003,2013
189004,2013
189005,2013
189006,2013
189007,2013
189008,2013
189009,2013
189010,2013
189011,2013
189012,2013
189013,2013
189014,2013
189015,2013
189016,2013
189017,2013
189018,2013
189019,2013
189020,2013
189021,2013
189022,2013
189023,2013
189024,2013
189025,2013
189026,2013
189027,2013
189028,2013
189029,2013
189030,2013
189031,2013
189032,2013
189033,2013
189034,2013
189035,2013
189036,2013
189037,2013
189038,2013
189039,2013
189040,2013
189041,2013
189042,2013
189043,2013
189044,2013
189045,2013
189046,2013
189047,2013
189048,2013
189049,2013
189050,2013
189051,2013
189052,2013
189053,2013
189054,2013
189055,2013
189056,2013
189057,2013
189058,2013
189059,2013
189060,2013
189061,2013
189062,2013
189063,2013
189064,2013
189065,2013
189066,2013
189067,2013
189068,2013
189069,2013
189070,2013
189071,2013
189072,2013
189073,2013
189074,2013
189075,2013
189076,2013
189077,2013
189078,2013
189079,2013
189080,2013
189081,2013
189082,2013
189083,2013
189084,2013
189085,2013
189086,2013
189087,2013
189088,2013
189089,2013
189090,2013
189091,2013
189092,2013
189093,2013
189094,2013
189095,2013
189096,2013
189097,2013
189098,2013
189099,2013
189100,2013
189101,2013
189102,2013
189103,2013
189104,2013
189105,2013
189106,2013
189107,2013
189108,2013
189109,2013
189110,2013
189111,2013
189112,2013
189113,2013
189114,2013
189115,2013
189116,2013
189117,2013
189118,2013
189119,2013
189120,2013
189121,2013
189122,2013
189123,2013
189124,2013
189125,2013
189126,2013
189127,2013
189128,2013
189129,2013
189130,2013
189131,2013
189132,2013
189133,2013
189134,2013
189135,2013
189136,2013
189137,2013
189138,2013
189139,2013
189140,2013
189141,2013
189142,2013
189143,2013
189144,2013
189145,2013
189146,2013
189147,2013
189148,2013
189149,2013
189150,2013
189151,2013
189152,2013
189153,2013
189154,2013
189155,2013
189156,2013
189157,2013
189158,2013
189159,2013
189160,2013
189161,2013
189162,2013
189163,2013
189164,2013
189165,2013
189166,2013
189167,2013
189168,2013
189169,2013
189170,2013
189171,2013
189172,2013
189173,2013
189174,2013
189175,2013
189176,2013
189177,2013
189178,2013
189179,2013
189180,2013
189181,2013
189182,2013
189183,2013
189184,2013
189185,2013
189186,2013
189187,2013
189188,2013
189189,2013
189190,2013
189191,2013
189192,2013
189193,2013
189194,2013
189195,2013
189196,2013
189197,2013
189198,2013
189199,2013
189200,2013
189201,2013
189202,2013
189203,2013
189204,2013
189205,2013
189206,2013
189207,2013
189208,2013
189209,2013
189210,2013
189211,2013
189212,2013
189213,2013
189214,2013
189215,2013
189216,2013
189217,2013
189218,2013
189219,2013
189220,2013
189221,2013
189222,2013
189223,2013
189224,2013
189225,2013
189226,2013
189227,2013
189228,2013
189229,2013
189230,2013
189231,2013
189232,2013
189233,2013
189234,2013
189235,2013
189236,2013
189237,2013
189238,2013
189239,2013
189240,2013
189241,2013
189242,2013
189243,2013
189244,2013
189245,2013
189246,2013
189247,2013
189248,2013
189249,2013
189250,2013
189251,2013
189252,2013
189253,2013
189254,2013
189255,2013
189256,2013
189257,2013
189258,2013
189259,2013
189260,2013
189261,2013
189262,2013
189263,2013
189264,2013
189265,2013
189266,2013
189267,2013
189268,2013
189269,2013
189270,2013
189271,2013
189272,2013
189273,2013
189274,2013
189275,2013
189276,2013
189277,2013
189278,2013
189279,2013
189280,2013
189281,2013
189282,2013
189283,2013
189284,2013
189285,2013
189286,2013
189287,2013
189288,2013
189289,2013
189290,2013
189291,2013
189292,2013
189293,2013
189294,2013
189295,2013
189296,2013
189297,2013
189298,2013
189299,2013
189300,2013
189301,2013
189302,2013
189303,2013
189304,2013
189305,2013
189306,2013
189307,2013
189308,2013
189309,2013
189310,2013
189311,2013
189312,2013
189313,2013
189314,2013
189315,2013
189316,2013
189317,2013
189318,2013
189319,2013
189320,2013
189321,2013
189322,2013
189323,2013
189324,2013
189325,2013
189326,2013
189327,2013
189328,2013
189329,2013
189330,2013
189331,2013
189332,2013
189333,2013
189334,2013
189335,2013
189336,2013
189337,2013
189338,2013
189339,2013
189340,2013
189341,2013
189342,2013
189343,2013
189344,2013
189345,2013
189346,2013
189347,2013
189348,2013
189349,2013
189350,2013
189351,2013
189352,2013
189353,2013
189354,2013
189355,2013
189356,2013
189357,2013
189358,2013
189359,2013
189360,2013
189361,2013
189362,2013
189363,2013
189364,2013
189365,2013
189366,2013
189367,2013
189368,2013
189369,2013
189370,2013
189371,2013
189372,2013
189373,2013
189374,2013
189375,2013
189376,2013
189377,2013
189378,2013
189379,2013
189380,2013
189381,2013
189382,2013
189383,2013
189384,2013
189385,2013
189386,2013
189387,2013
189388,2013
189389,2013
189390,2013
189391,2013
189392,2013
189393,2013
189394,2013
189395,2013
189396,2013
189397,2013
189398,2013
189399,2013
189400,2013
189401,2013
189402,2013
189403,2013
189404,2013
189405,2013
189406,2013
189407,2013
189408,2013
189409,2013
189410,2013
189411,2013
189412,2013
189413,2013
189414,2013
189415,2013
189416,2013
189417,2013
189418,2013
189419,2013
189420,2013
189421,2013
189422,2013
189423,2013
189424,2013
189425,2013
189426,2013
189427,2013
189428,2013
189429,2013
189430,2013
189431,2013
189432,2013
189433,2013
189434,2013
189435,2013
189436,2013
189437,2013
189438,2013
189439,2013
189440,2013
189441,2013
189442,2013
189443,2013
189444,2013
189445,2013
189446,2013
189447,2013
189448,2013
189449,2013
189450,2013
189451,2013
189452,2013
189453,2013
189454,2013
189455,2013
189456,2013
189457,2013
189458,2013
189459,2013
189460,2013
189461,2013
189462,2013
189463,2013
189464,2013
189465,2013
189466,2013
189467,2013
189468,2013
189469,2013
189470,2013
189471,2013
189472,2013
189473,2013
189474,2013
189475,2013
189476,2013
189477,2013
189478,2013
189479,2013
189480,2013
189481,2013
189482,2013
189483,2013
189484,2013
189485,2013
189486,2013
189487,2013
189488,2013
189489,2013
189490,2013
189491,2013
189492,2013
189493,2013
189494,2013
189495,2013
189496,2013
189497,2013
189498,2013
189499,2013
189500,2013
189501,2013
189502,2013
189503,2013
189504,2013
189505,2013
189506,2013
189507,2013
189508,2013
189509,2013
189510,2013
189511,2013
189512,2013
189513,2013
189514,2013
189515,2013
189516,2013
189517,2013
189518,2013
189519,2013
189520,2013
189521,2013
189522,2013
189523,2013
189524,2013
189525,2013
189526,2013
189527,2013
189528,2013
189529,2013
189530,2013
189531,2013
189532,2013
189533,2013
189534,2013
189535,2013
189536,2013
189537,2013
189538,2013
189539,2013
189540,2013
189541,2013
189542,2013
189543,2013
189544,2013
189545,2013
189546,2013
189547,2013
189548,2013
189549,2013
189550,2013
189551,2013
189552,2013
189553,2013
189554,2013
189555,2013
189556,2013
189557,2013
189558,2013
189559,2013
189560,2013
189561,2013
189562,2013
189563,2013
189564,2013
189565,2013
189566,2013
189567,2013
189568,2013
189569,2013
189570,2013
189571,2013
189572,2013
189573,2013
189574,2013
189575,2013
189576,2013
189577,2013
189578,2013
189579,2013
189580,2013
189581,2013
189582,2013
189583,2013
189584,2013
189585,2013
189586,2013
189587,2013
189588,2013
189589,2013
189590,2013
189591,2013
189592,2013
189593,2013
189594,2013
189595,2013
189596,2013
189597,2013
189598,2013
189599,2013
189600,2013
189601,2013
189602,2013
189603,2013
189604,2013
189605,2013
189606,2013
189607,2013
189608,2013
189609,2013
189610,2013
189611,2013
189612,2013
189613,2013
189614,2013
189615,2013
189616,2013
189617,2013
189618,2013
189619,2013
189620,2013
189621,2013
189622,2013
189623,2013
189624,2013
189625,2013
189626,2013
189627,2013
189628,2013
189629,2013
189630,2013
189631,2013
189632,2013
189633,2013
189634,2013
189635,2013
189636,2013
189637,2013
189638,2013
189639,2013
189640,2013
189641,2013
189642,2013
189643,2013
189644,2013
189645,2013
189646,2013
189647,2013
189648,2013
189649,2013
189650,2013
189651,2013
189652,2013
189653,2013
189654,2013
189655,2013
189656,2013
189657,2013
189658,2013
189659,2013
189660,2013
189661,2013
189662,2013
189663,2013
189664,2013
189665,2013
189666,2013
189667,2013
189668,2013
189669,2013
189670,2013
189671,2013
189672,2013
189673,2013
189674,2013
189675,2013
189676,2013
189677,2013
189678,2013
189679,2013
189680,2013
189681,2013
189682,2013
189683,2013
189684,2013
189685,2013
189686,2013
189687,2013
189688,2013
189689,2013
189690,2013
189691,2013
189692,2013
189693,2013
189694,2013
189695,2013
189696,2013
189697,2013
189698,2013
189699,2013
189700,2013
189701,2013
189702,2013
189703,2013
189704,2013
189705,2013
189706,2013
189707,2013
189708,2013
189709,2013
189710,2013
189711,2013
189712,2013
189713,2013
189714,2013
189715,2013
189716,2013
189717,2013
189718,2013
189719,2013
189720,2013
189721,2013
189722,2013
189723,2013
189724,2013
189725,2013
189726,2013
189727,2013
189728,2013
189729,2013
189730,2013
189731,2013
189732,2013
189733,2013
189734,2013
189735,2013
189736,2013
189737,2013
189738,2013
189739,2013
189740,2013
189741,2013
189742,2013
189743,2013
189744,2013
189745,2013
189746,2013
189747,2013
189748,2013
189749,2013
189750,2013
189751,2013
189752,2013
189753,2013
189754,2013
189755,2013
189756,2013
189757,2013
189758,2013
189759,2013
189760,2013
189761,2013
189762,2013
189763,2013
189764,2013
189765,2013
189766,2013
189767,2013
189768,2013
189769,2013
189770,2013
189771,2013
189772,2013
189773,2013
189774,2013
189775,2013
189776,2013
189777,2013
189778,2013
189779,2013
189780,2013
189781,2013
189782,2013
189783,2013
189784,2013
189785,2013
189786,2013
189787,2013
189788,2013
189789,2013
189790,2013
189791,2013
189792,2013
189793,2013
189794,2013
189795,2013
189796,2013
189797,2013
189798,2013
189799,2013
189800,2013
189801,2013
189802,2013
189803,2013
189804,2013
189805,2013
189806,2013
189807,2013
189808,2013
189809,2013
189810,2013
189811,2013
189812,2013
189813,2013
189814,2013
189815,2013
189816,2013
189817,2013
189818,2013
189819,2013
189820,2013
189821,2013
189822,2013
189823,2013
189824,2013
189825,2013
189826,2013
189827,2013
189828,2013
189829,2013
189830,2013
189831,2013
189832,2013
189833,2013
189834,2013
189835,2013
189836,2013
189837,2013
189838,2013
189839,2013
189840,2013
189841,2013
189842,2013
189843,2013
189844,2013
189845,2013
189846,2013
189847,2013
189848,2013
189849,2013
189850,2013
189851,2013
189852,2013
189853,2013
189854,2013
189855,2013
189856,2013
189857,2013
189858,2013
189859,2013
189860,2013
189861,2013
189862,2013
189863,2013
189864,2013
189865,2013
189866,2013
189867,2013
189868,2013
189869,2013
189870,2013
189871,2013
189872,2013
189873,2013
189874,2013
189875,2013
189876,2013
189877,2013
189878,2013
189879,2013
189880,2013
189881,2013
189882,2013
189883,2013
189884,2013
189885,2013
189886,2013
189887,2013
189888,2013
189889,2013
189890,2013
189891,2013
189892,2013
189893,2013
189894,2013
189895,2013
189896,2013
189897,2013
189898,2013
189899,2013
189900,2013
189901,2013
189902,2013
189903,2013
189904,2013
189905,2013
189906,2013
189907,2013
189908,2013
189909,2013
189910,2013
189911,2013
189912,2013
189913,2013
189914,2013
189915,2013
189916,2013
189917,2013
189918,2013
189919,2013
189920,2013
189921,2013
189922,2013
189923,2013
189924,2013
189925,2013
189926,2013
189927,2013
189928,2013
189929,2013
189930,2013
189931,2013
189932,2013
189933,2013
189934,2013
189935,2013
189936,2013
189937,2013
189938,2013
189939,2013
189940,2013
189941,2013
189942,2013
189943,2013
189944,2013
189945,2013
189946,2013
189947,2013
189948,2013
189949,2013
189950,2013
189951,2013
189952,2013
189953,2013
189954,2013
189955,2013
189956,2013
189957,2013
189958,2013
189959,2013
189960,2013
189961,2013
189962,2013
189963,2013
189964,2013
189965,2013
189966,2013
189967,2013
189968,2013
189969,2013
189970,2013
189971,2013
189972,2013
189973,2013
189974,2013
189975,2013
189976,2013
189977,2013
189978,2013
189979,2013
189980,2013
189981,2013
189982,2013
189983,2013
189984,2013
189985,2013
189986,2013
189987,2013
189988,2013
189989,2013
189990,2013
189991,2013
189992,2013
189993,2013
189994,2013
189995,2013
189996,2013
189997,2013
189998,2013
189999,2013
190000,2013
190001,2013
190002,2013
190003,2013
190004,2013
190005,2013
190006,2013
190007,2013
190008,2013
190009,2013
190010,2013
190011,2013
190012,2013
190013,2013
190014,2013
190015,2013
190016,2013
190017,2013
190018,2013
190019,2013
190020,2013
190021,2013
190022,2013
190023,2013
190024,2013
190025,2013
190026,2013
190027,2013
190028,2013
190029,2013
190030,2013
190031,2013
190032,2013
190033,2013
190034,2013
190035,2013
190036,2013
190037,2013
190038,2013
190039,2013
190040,2013
190041,2013
190042,2013
190043,2013
190044,2013
190045,2013
190046,2013
190047,2013
190048,2013
190049,2013
190050,2013
190051,2013
190052,2013
190053,2013
190054,2013
190055,2013
190056,2013
190057,2013
190058,2013
190059,2013
190060,2013
190061,2013
190062,2013
190063,2013
190064,2013
190065,2013
190066,2013
190067,2013
190068,2013
190069,2013
190070,2013
190071,2013
190072,2013
190073,2013
190074,2013
190075,2013
190076,2013
190077,2013
190078,2013
190079,2013
190080,2013
190081,2013
190082,2013
190083,2013
190084,2013
190085,2013
190086,2013
190087,2013
190088,2013
190089,2013
190090,2013
190091,2013
190092,2013
190093,2013
190094,2013
190095,2013
190096,2013
190097,2013
190098,2013
190099,2013
190100,2013
190101,2013
190102,2013
190103,2013
190104,2013
190105,2013
190106,2013
190107,2013
190108,2013
190109,2013
190110,2013
190111,2013
190112,2013
190113,2013
190114,2013
190115,2013
190116,2013
190117,2013
190118,2013
190119,2013
190120,2013
190121,2013
190122,2013
190123,2013
190124,2013
190125,2013
190126,2013
190127,2013
190128,2013
190129,2013
190130,2013
190131,2013
190132,2013
190133,2013
190134,2013
190135,2013
190136,2013
190137,2013
190138,2013
190139,2013
190140,2013
190141,2013
190142,2013
190143,2013
190144,2013
190145,2013
190146,2013
190147,2013
190148,2013
190149,2013
190150,2013
190151,2013
190152,2013
190153,2013
190154,2013
190155,2013
190156,2013
190157,2013
190158,2013
190159,2013
190160,2013
190161,2013
190162,2013
190163,2013
190164,2013
190165,2013
190166,2013
190167,2013
190168,2013
190169,2013
190170,2013
190171,2013
190172,2013
190173,2013
190174,2013
190175,2013
190176,2013
190177,2013
190178,2013
190179,2013
190180,2013
190181,2013
190182,2013
190183,2013
190184,2013
190185,2013
190186,2013
190187,2013
190188,2013
190189,2013
190190,2013
190191,2013
190192,2013
190193,2013
190194,2013
190195,2013
190196,2013
190197,2013
190198,2013
190199,2013
190200,2013
190201,2013
190202,2013
190203,2013
190204,2013
190205,2013
190206,2013
190207,2013
190208,2013
190209,2013
190210,2013
190211,2013
190212,2013
190213,2013
190214,2013
190215,2013
190216,2013
190217,2013
190218,2013
190219,2013
190220,2013
190221,2013
190222,2013
190223,2013
190224,2013
190225,2013
190226,2013
190227,2013
190228,2013
190229,2013
190230,2013
190231,2013
190232,2013
190233,2013
190234,2013
190235,2013
190236,2013
190237,2013
190238,2013
190239,2013
190240,2013
190241,2013
190242,2013
190243,2013
190244,2013
190245,2013
190246,2013
190247,2013
190248,2013
190249,2013
190250,2013
190251,2013
190252,2013
190253,2013
190254,2013
190255,2013
190256,2013
190257,2013
190258,2013
190259,2013
190260,2013
190261,2013
190262,2013
190263,2013
190264,2013
190265,2013
190266,2013
190267,2013
190268,2013
190269,2013
190270,2013
190271,2013
190272,2013
190273,2013
190274,2013
190275,2013
190276,2013
190277,2013
190278,2013
190279,2013
190280,2013
190281,2013
190282,2013
190283,2013
190284,2013
190285,2013
190286,2013
190287,2013
190288,2013
190289,2013
190290,2013
190291,2013
190292,2013
190293,2013
190294,2013
190295,2013
190296,2013
190297,2013
190298,2013
190299,2013
190300,2013
190301,2013
190302,2013
190303,2013
190304,2013
190305,2013
190306,2013
190307,2013
190308,2013
190309,2013
190310,2013
190311,2013
190312,2013
190313,2013
190314,2013
190315,2013
190316,2013
190317,2013
190318,2013
190319,2013
190320,2013
190321,2013
190322,2013
190323,2013
190324,2013
190325,2013
190326,2013
190327,2013
190328,2013
190329,2013
190330,2013
190331,2013
190332,2013
190333,2013
190334,2013
190335,2013
190336,2013
190337,2013
190338,2013
190339,2013
190340,2013
190341,2013
190342,2013
190343,2013
190344,2013
190345,2013
190346,2013
190347,2013
190348,2013
190349,2013
190350,2013
190351,2013
190352,2013
190353,2013
190354,2013
190355,2013
190356,2013
190357,2013
190358,2013
190359,2013
190360,2013
190361,2013
190362,2013
190363,2013
190364,2013
190365,2013
190366,2013
190367,2013
190368,2013
190369,2013
190370,2013
190371,2013
190372,2013
190373,2013
190374,2013
190375,2013
190376,2013
190377,2013
190378,2013
190379,2013
190380,2013
190381,2013
190382,2013
190383,2013
190384,2013
190385,2013
190386,2013
190387,2013
190388,2013
190389,2013
190390,2013
190391,2013
190392,2013
190393,2013
190394,2013
190395,2013
190396,2013
190397,2013
190398,2013
190399,2013
190400,2013
190401,2013
190402,2013
190403,2013
190404,2013
190405,2013
190406,2013
190407,2013
190408,2013
190409,2013
190410,2013
190411,2013
190412,2013
190413,2013
190414,2013
190415,2013
190416,2013
190417,2013
190418,2013
190419,2013
190420,2013
190421,2013
190422,2013
190423,2013
190424,2013
190425,2013
190426,2013
190427,2013
190428,2013
190429,2013
190430,2013
190431,2013
190432,2013
190433,2013
190434,2013
190435,2013
190436,2013
190437,2013
190438,2013
190439,2013
190440,2013
190441,2013
190442,2013
190443,2013
190444,2013
190445,2013
190446,2013
190447,2013
190448,2013
190449,2013
190450,2013
190451,2013
190452,2013
190453,2013
190454,2013
190455,2013
190456,2013
190457,2013
190458,2013
190459,2013
190460,2013
190461,2013
190462,2013
190463,2013
190464,2013
190465,2013
190466,2013
190467,2013
190468,2013
190469,2013
190470,2013
190471,2013
190472,2013
190473,2013
190474,2013
190475,2013
190476,2013
190477,2013
190478,2013
190479,2013
190480,2013
190481,2013
190482,2013
190483,2013
190484,2013
190485,2013
190486,2013
190487,2013
190488,2013
190489,2013
190490,2013
190491,2013
190492,2013
190493,2013
190494,2013
190495,2013
190496,2013
190497,2013
190498,2013
190499,2013
190500,2013
190501,2013
190502,2013
190503,2013
190504,2013
190505,2013
190506,2013
190507,2013
190508,2013
190509,2013
190510,2013
190511,2013
190512,2013
190513,2013
190514,2013
190515,2013
190516,2013
190517,2013
190518,2013
190519,2013
190520,2013
190521,2013
190522,2013
190523,2013
190524,2013
190525,2013
190526,2013
190527,2013
190528,2013
190529,2013
190530,2013
190531,2013
190532,2013
190533,2013
190534,2013
190535,2013
190536,2013
190537,2013
190538,2013
190539,2013
190540,2013
190541,2013
190542,2013
190543,2013
190544,2013
190545,2013
190546,2013
190547,2013
190548,2013
190549,2013
190550,2013
190551,2013
190552,2013
190553,2013
190554,2013
190555,2013
190556,2013
190557,2013
190558,2013
190559,2013
190560,2013
190561,2013
190562,2013
190563,2013
190564,2013
190565,2013
190566,2013
190567,2013
190568,2013
190569,2013
190570,2013
190571,2013
190572,2013
190573,2013
190574,2013
190575,2013
190576,2013
190577,2013
190578,2013
190579,2013
190580,2013
190581,2013
190582,2013
190583,2013
190584,2013
190585,2013
190586,2013
190587,2013
190588,2013
190589,2013
190590,2013
190591,2013
190592,2013
190593,2013
190594,2013
190595,2013
190596,2013
190597,2013
190598,2013
190599,2013
190600,2013
190601,2013
190602,2013
190603,2013
190604,2013
190605,2013
190606,2013
190607,2013
190608,2013
190609,2013
190610,2013
190611,2013
190612,2013
190613,2013
190614,2013
190615,2013
190616,2013
190617,2013
190618,2013
190619,2013
190620,2013
190621,2013
190622,2013
190623,2013
190624,2013
190625,2013
190626,2013
190627,2013
190628,2013
190629,2013
190630,2013
190631,2013
190632,2013
190633,2013
190634,2013
190635,2013
190636,2013
190637,2013
190638,2013
190639,2013
190640,2013
190641,2013
190642,2013
190643,2013
190644,2013
190645,2013
190646,2013
190647,2013
190648,2013
190649,2013
190650,2013
190651,2013
190652,2013
190653,2013
190654,2013
190655,2013
190656,2013
190657,2013
190658,2013
190659,2013
190660,2013
190661,2013
190662,2013
190663,2013
190664,2013
190665,2013
190666,2013
190667,2013
190668,2013
190669,2013
190670,2013
190671,2013
190672,2013
190673,2013
190674,2013
190675,2013
190676,2013
190677,2013
190678,2013
190679,2013
190680,2013
190681,2013
190682,2013
190683,2013
190684,2013
190685,2013
190686,2013
190687,2013
190688,2013
190689,2013
190690,2013
190691,2013
190692,2013
190693,2013
190694,2013
190695,2013
190696,2013
190697,2013
190698,2013
190699,2013
190700,2013
190701,2013
190702,2013
190703,2013
190704,2013
190705,2013
190706,2013
190707,2013
190708,2013
190709,2013
190710,2013
190711,2013
190712,2013
190713,2013
190714,2013
190715,2013
190716,2013
190717,2013
190718,2013
190719,2013
190720,2013
190721,2013
190722,2013
190723,2013
190724,2013
190725,2013
190726,2013
190727,2013
190728,2013
190729,2013
190730,2013
190731,2013
190732,2013
190733,2013
190734,2013
190735,2013
190736,2013
190737,2013
190738,2013
190739,2013
190740,2013
190741,2013
190742,2013
190743,2013
190744,2013
190745,2013
190746,2013
190747,2013
190748,2013
190749,2013
190750,2013
190751,2013
190752,2013
190753,2013
190754,2013
190755,2013
190756,2013
190757,2013
190758,2013
190759,2013
190760,2013
190761,2013
190762,2013
190763,2013
190764,2013
190765,2013
190766,2013
190767,2013
190768,2013
190769,2013
190770,2013
190771,2013
190772,2013
190773,2013
190774,2013
190775,2013
190776,2013
190777,2013
190778,2013
190779,2013
190780,2013
190781,2013
190782,2013
190783,2013
190784,2013
190785,2013
190786,2013
190787,2013
190788,2013
190789,2013
190790,2013
190791,2013
190792,2013
190793,2013
190794,2013
190795,2013
190796,2013
190797,2013
190798,2013
190799,2013
190800,2013
190801,2013
190802,2013
190803,2013
190804,2013
190805,2013
190806,2013
190807,2013
190808,2013
190809,2013
190810,2013
190811,2013
190812,2013
190813,2013
190814,2013
190815,2013
190816,2013
190817,2013
190818,2013
190819,2013
190820,2013
190821,2013
190822,2013
190823,2013
190824,2013
190825,2013
190826,2013
190827,2013
190828,2013
190829,2013
190830,2013
190831,2013
190832,2013
190833,2013
190834,2013
190835,2013
190836,2013
190837,2013
190838,2013
190839,2013
190840,2013
190841,2013
190842,2013
190843,2013
190844,2013
190845,2013
190846,2013
190847,2013
190848,2013
190849,2013
190850,2013
190851,2013
190852,2013
190853,2013
190854,2013
190855,2013
190856,2013
190857,2013
190858,2013
190859,2013
190860,2013
190861,2013
190862,2013
190863,2013
190864,2013
190865,2013
190866,2013
190867,2013
190868,2013
190869,2013
190870,2013
190871,2013
190872,2013
190873,2013
190874,2013
190875,2013
190876,2013
190877,2013
190878,2013
190879,2013
190880,2013
190881,2013
190882,2013
190883,2013
190884,2013
190885,2013
190886,2013
190887,2013
190888,2013
190889,2013
190890,2013
190891,2013
190892,2013
190893,2013
190894,2013
190895,2013
190896,2013
190897,2013
190898,2013
190899,2013
190900,2013
190901,2013
190902,2013
190903,2013
190904,2013
190905,2013
190906,2013
190907,2013
190908,2013
190909,2013
190910,2013
190911,2013
190912,2013
190913,2013
190914,2013
190915,2013
190916,2013
190917,2013
190918,2013
190919,2013
190920,2013
190921,2013
190922,2013
190923,2013
190924,2013
190925,2013
190926,2013
190927,2013
190928,2013
190929,2013
190930,2013
190931,2013
190932,2013
190933,2013
190934,2013
190935,2013
190936,2013
190937,2013
190938,2013
190939,2013
190940,2013
190941,2013
190942,2013
190943,2013
190944,2013
190945,2013
190946,2013
190947,2013
190948,2013
190949,2013
190950,2013
190951,2013
190952,2013
190953,2013
190954,2013
190955,2013
190956,2013
190957,2013
190958,2013
190959,2013
190960,2013
190961,2013
190962,2013
190963,2013
190964,2013
190965,2013
190966,2013
190967,2013
190968,2013
190969,2013
190970,2013
190971,2013
190972,2013
190973,2013
190974,2013
190975,2013
190976,2013
190977,2013
190978,2013
190979,2013
190980,2013
190981,2013
190982,2013
190983,2013
190984,2013
190985,2013
190986,2013
190987,2013
190988,2013
190989,2013
190990,2013
190991,2013
190992,2013
190993,2013
190994,2013
190995,2013
190996,2013
190997,2013
190998,2013
190999,2013
191000,2013
191001,2013
191002,2013
191003,2013
191004,2013
191005,2013
191006,2013
191007,2013
191008,2013
191009,2013
191010,2013
191011,2013
191012,2013
191013,2013
191014,2013
191015,2013
191016,2013
191017,2013
191018,2013
191019,2013
191020,2013
191021,2013
191022,2013
191023,2013
191024,2013
191025,2013
191026,2013
191027,2013
191028,2013
191029,2013
191030,2013
191031,2013
191032,2013
191033,2013
191034,2013
191035,2013
191036,2013
191037,2013
191038,2013
191039,2013
191040,2013
191041,2013
191042,2013
191043,2013
191044,2013
191045,2013
191046,2013
191047,2013
191048,2013
191049,2013
191050,2013
191051,2013
191052,2013
191053,2013
191054,2013
191055,2013
191056,2013
191057,2013
191058,2013
191059,2013
191060,2013
191061,2013
191062,2013
191063,2013
191064,2013
191065,2013
191066,2013
191067,2013
191068,2013
191069,2013
191070,2013
191071,2013
191072,2013
191073,2013
191074,2013
191075,2013
191076,2013
191077,2013
191078,2013
191079,2013
191080,2013
191081,2013
191082,2013
191083,2013
191084,2013
191085,2013
191086,2013
191087,2013
191088,2013
191089,2013
191090,2013
191091,2013
191092,2013
191093,2013
191094,2013
191095,2013
191096,2013
191097,2013
191098,2013
191099,2013
191100,2013
191101,2013
191102,2013
191103,2013
191104,2013
191105,2013
191106,2013
